Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2013-09-19 19:17:05,Human,Rogue,Male,Kandor,15,16,12,17,15,75
2013-09-19 19:17:05,Human,Rogue,Male,Kandor,14,12,12,19,15,72
2013-09-19 19:17:04,Human,Rogue,Male,Kandor,17,12,12,17,13,71
2013-09-19 19:17:04,Human,Rogue,Male,Kandor,14,12,11,18,15,70
2013-09-19 19:17:03,Human,Rogue,Male,Kandor,15,11,14,18,13,71
2013-09-19 19:17:02,Human,Rogue,Male,Kandor,15,12,14,17,15,73
2013-09-19 19:17:02,Human,Rogue,Male,Kandor,15,12,12,19,15,73
2013-09-19 19:17:01,Human,Rogue,Male,Kandor,19,14,12,15,15,75
2013-09-19 19:17:01,Human,Rogue,Male,Kandor,19,14,10,16,19,78
2013-09-19 19:17:00,Human,Rogue,Male,Kandor,15,11,14,16,15,71
2013-09-19 19:17:00,Human,Rogue,Male,Kandor,17,10,10,17,16,70
2013-09-19 19:16:59,Human,Rogue,Male,Kandor,14,12,13,16,15,70
2013-09-19 19:16:59,Human,Rogue,Male,Kandor,15,14,10,19,15,73
2013-09-19 19:16:58,Human,Rogue,Male,Kandor,14,12,12,18,19,75
2013-09-19 19:16:57,Human,Rogue,Male,Kandor,17,12,9,17,15,70
2013-09-19 19:16:56,Human,Rogue,Male,Kandor,16,11,14,17,15,73
