Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2015-04-16 20:39:11,Human,Channeler,Female,Andor,15,15,18,14,9,71
2015-04-16 20:36:32,Human,Channeler,Female,Andor,13,19,14,13,12,71
2015-04-16 20:33:48,Human,Channeler,Female,Andor,12,17,16,16,11,72
2015-04-16 20:31:21,Human,Channeler,Female,Andor,12,19,16,13,10,70
2015-04-16 20:28:46,Human,Channeler,Female,Andor,12,18,19,11,11,71
2015-04-16 20:26:22,Human,Channeler,Female,Andor,13,19,15,13,11,71
2015-04-16 20:24:21,Human,Channeler,Female,Andor,16,16,18,13,14,77
2015-04-16 20:21:30,Human,Channeler,Female,Andor,13,19,17,11,10,70
2015-04-16 20:18:47,Human,Channeler,Female,Andor,16,19,17,13,10,75
2015-04-16 20:16:43,Human,Channeler,Female,Andor,13,16,15,13,13,70
2015-04-16 20:14:06,Human,Channeler,Female,Andor,13,17,16,10,14,70
2015-04-16 20:12:22,Human,Channeler,Female,Andor,14,15,16,13,13,71
2015-04-16 20:10:33,Human,Channeler,Female,Andor,16,17,16,17,10,76
2015-04-16 20:08:45,Human,Channeler,Female,Andor,15,16,16,13,12,72
2015-04-16 20:05:16,Human,Channeler,Female,Andor,13,17,15,14,14,73
2015-04-16 20:02:23,Human,Channeler,Female,Andor,13,18,17,13,11,72
2015-04-16 20:00:19,Human,Channeler,Female,Andor,13,19,14,15,12,73
2015-04-16 19:56:35,Human,Channeler,Female,Andor,13,16,19,11,11,70
2015-04-16 19:53:24,Human,Channeler,Female,Andor,13,18,19,11,15,76
2015-04-16 19:50:53,Human,Channeler,Female,Andor,16,17,15,14,11,73
2015-04-16 19:47:30,Human,Channeler,Female,Andor,13,17,16,13,11,70
2015-04-16 19:45:17,Human,Channeler,Female,Andor,11,19,18,14,13,75
2015-04-16 19:42:21,Human,Channeler,Female,Andor,13,18,16,13,13,73
2015-04-16 19:40:14,Human,Channeler,Female,Andor,14,16,18,13,11,72
2015-04-16 19:37:28,Human,Channeler,Female,Andor,13,19,16,13,11,72
2015-04-16 19:34:52,Human,Channeler,Female,Andor,13,17,19,12,12,73
2015-04-16 19:33:02,Human,Channeler,Female,Andor,16,16,16,15,11,74
2015-04-16 19:30:37,Human,Channeler,Female,Andor,15,17,17,13,11,73
2015-04-16 19:28:02,Human,Channeler,Female,Andor,15,17,14,14,11,71
2015-04-16 19:25:29,Human,Channeler,Female,Andor,13,17,17,13,11,71
2015-04-16 19:23:07,Human,Channeler,Female,Andor,14,17,18,13,13,75
2015-04-16 19:19:57,Human,Channeler,Female,Andor,11,17,16,16,11,71
2015-04-16 19:18:05,Human,Channeler,Female,Andor,14,18,17,13,9,71
2015-04-16 19:16:13,Human,Channeler,Female,Andor,16,17,15,14,9,71
2015-04-16 19:14:41,Human,Channeler,Female,Andor,14,15,16,14,13,72
2015-04-16 19:11:58,Human,Channeler,Female,Andor,10,19,17,16,9,71
2015-04-16 19:10:09,Human,Channeler,Female,Andor,13,19,14,13,11,70
2015-04-16 19:07:53,Human,Channeler,Female,Andor,13,17,17,15,9,71
2015-04-16 19:05:55,Human,Channeler,Female,Andor,13,17,16,13,11,70
2015-04-16 18:42:12,Human,Channeler,Female,Andor,12,19,19,15,9,74
2015-04-16 18:39:57,Human,Channeler,Female,Andor,12,18,18,15,11,74
2015-04-16 18:37:53,Human,Channeler,Female,Andor,13,18,17,13,11,72
2015-04-16 18:34:53,Human,Channeler,Female,Andor,13,19,15,12,13,72
2015-04-16 18:32:02,Human,Channeler,Female,Andor,13,17,16,15,11,72
2015-04-16 18:29:22,Human,Channeler,Female,Andor,13,18,16,15,11,73
2015-04-16 18:27:29,Human,Channeler,Female,Andor,15,15,18,13,9,70
2015-04-16 18:24:53,Human,Channeler,Female,Andor,13,15,18,15,13,74
2015-04-16 18:22:11,Human,Channeler,Female,Andor,13,19,16,13,11,72
2015-04-16 18:19:26,Human,Channeler,Female,Andor,12,18,17,13,11,71
2015-04-16 18:16:52,Human,Channeler,Female,Andor,13,16,16,11,14,70
2015-04-16 18:15:06,Human,Channeler,Female,Andor,12,17,16,13,13,71
2015-04-16 18:11:21,Human,Channeler,Female,Andor,15,15,17,16,9,72
2015-04-16 18:08:48,Human,Channeler,Female,Andor,13,18,15,15,11,72
2015-04-16 18:06:31,Human,Channeler,Female,Andor,15,17,17,13,12,74
2015-04-16 18:04:22,Human,Channeler,Female,Andor,15,17,16,13,11,72
2015-04-16 18:02:08,Human,Channeler,Female,Andor,10,19,15,15,11,70
2015-04-16 18:00:04,Human,Channeler,Female,Andor,13,18,16,15,15,77
2015-04-16 17:57:16,Human,Channeler,Female,Andor,14,17,18,13,10,72
2015-04-16 17:54:50,Human,Channeler,Female,Andor,14,19,16,14,12,75
2015-04-16 17:52:50,Human,Channeler,Female,Andor,14,19,15,13,11,72
2015-04-16 17:50:22,Human,Channeler,Female,Andor,13,17,18,12,11,71
2015-04-16 17:48:47,Human,Channeler,Female,Andor,13,16,16,13,12,70
2015-04-16 17:48:22,Human,Channeler,Female,Andor,14,15,16,16,9,70
