Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution
2013-03-05 02:13:20,Human,Hunter,Female,Saldaea,16,15,12,15,15
2013-03-05 02:11:28,Human,Hunter,Female,Saldaea,16,12,14,16,16
2013-03-05 02:09:32,Human,Hunter,Female,Saldaea,16,13,11,15,17
2013-03-05 02:08:14,Human,Hunter,Female,Saldaea,14,14,12,15,15
2013-03-05 02:06:51,Human,Hunter,Female,Saldaea,18,12,12,15,18
2013-03-05 02:04:18,Human,Hunter,Female,Saldaea,13,14,12,15,16
2013-03-05 02:01:50,Human,Hunter,Female,Saldaea,14,12,14,18,16
2013-03-05 02:00:38,Human,Hunter,Female,Saldaea,16,12,14,14,16
2013-03-05 01:58:48,Human,Hunter,Female,Saldaea,16,15,12,13,15
2013-03-05 01:56:12,Human,Hunter,Female,Saldaea,16,15,12,14,15
2013-03-05 01:56:11,Human,Hunter,Female,Saldaea,16,15,12,14,15
2013-03-05 01:53:59,Human,Hunter,Female,Saldaea,17,12,12,15,15
2013-03-05 01:52:15,Human,Hunter,Female,Saldaea,14,12,11,16,18
2013-03-05 01:49:27,Human,Hunter,Female,Saldaea,19,10,12,15,15
2013-03-05 01:47:06,Human,Hunter,Female,Saldaea,16,10,12,17,15
2013-03-05 01:45:09,Human,Hunter,Female,Saldaea,16,11,12,18,16
2013-03-05 01:45:08,Human,Hunter,Female,Saldaea,16,11,12,18,16
2013-03-05 01:43:08,Human,Hunter,Female,Saldaea,16,12,9,15,18
2013-03-05 01:41:17,Human,Hunter,Female,Saldaea,18,12,12,18,17
2013-03-05 01:39:34,Human,Hunter,Female,Saldaea,18,13,14,16,11
2013-03-05 01:37:34,Human,Hunter,Female,Saldaea,14,12,14,15,17
2013-03-05 01:37:33,Human,Hunter,Female,Saldaea,14,12,14,15,17
2013-03-05 01:36:22,Human,Hunter,Female,Saldaea,19,12,11,14,14
2013-03-05 01:34:14,Human,Hunter,Female,Saldaea,15,13,14,17,15
2013-03-05 01:32:21,Human,Hunter,Female,Saldaea,18,9,16,15,17
2013-03-05 01:29:31,Human,Hunter,Female,Saldaea,16,14,14,14,15
2013-03-05 01:26:46,Human,Hunter,Female,Saldaea,16,12,12,15,15
2013-03-05 01:24:22,Human,Hunter,Female,Saldaea,19,13,10,15,15
2013-03-05 01:22:17,Human,Hunter,Female,Saldaea,16,12,11,16,15
2013-03-05 01:20:59,Human,Hunter,Female,Saldaea,16,11,12,15,19
2013-03-05 01:19:19,Human,Hunter,Female,Saldaea,16,14,10,16,14
2013-03-05 01:16:52,Human,Hunter,Female,Saldaea,17,12,13,15,16
2013-03-05 01:15:15,Human,Hunter,Female,Saldaea,19,12,14,16,17
2013-03-05 01:13:04,Human,Hunter,Female,Saldaea,16,12,15,15,17
2013-03-05 01:11:27,Human,Hunter,Female,Saldaea,18,10,10,14,19
2013-03-04 23:32:15,Human,Hunter,Female,Saldaea,16,13,11,19,12
2013-03-04 23:29:48,Human,Hunter,Female,Saldaea,16,12,12,16,14
2013-03-04 23:27:41,Human,Hunter,Female,Saldaea,19,13,12,15,13
2013-03-04 23:26:17,Human,Hunter,Female,Saldaea,16,12,15,17,15
2013-03-04 23:24:25,Human,Hunter,Female,Saldaea,15,14,13,15,15
2013-03-04 23:22:08,Human,Hunter,Female,Saldaea,14,16,12,14,16
2013-03-04 23:20:53,Human,Hunter,Female,Saldaea,16,12,12,15,15
2013-03-04 23:18:39,Human,Hunter,Female,Saldaea,19,12,11,17,15
2013-03-04 23:17:21,Human,Hunter,Female,Saldaea,17,11,13,16,15
2013-03-04 23:15:32,Human,Hunter,Female,Saldaea,19,14,9,15,15
2013-03-04 23:13:37,Human,Hunter,Female,Saldaea,16,13,13,15,15
2013-03-04 23:11:35,Human,Hunter,Female,Saldaea,17,14,12,15,17
2013-03-04 23:09:59,Human,Hunter,Female,Saldaea,17,12,12,15,15
2013-03-04 23:07:01,Human,Hunter,Female,Saldaea,18,11,11,17,15
2013-03-04 23:04:20,Human,Hunter,Female,Saldaea,16,12,12,13,17
2013-03-04 23:02:52,Human,Hunter,Female,Saldaea,16,12,14,15,13
2013-03-04 23:02:52,Human,Hunter,Female,Saldaea,16,12,14,15,13
2013-03-04 23:00:38,Human,Hunter,Female,Saldaea,16,14,14,15,15
2013-03-04 22:58:09,Human,Hunter,Female,Saldaea,16,12,15,15,15
2013-03-04 22:55:00,Human,Hunter,Female,Saldaea,16,12,13,15,16
2013-03-04 22:52:28,Human,Hunter,Female,Saldaea,18,11,14,15,16
2013-03-04 22:50:35,Human,Hunter,Female,Saldaea,15,12,12,16,17
2013-03-04 22:48:33,Human,Hunter,Female,Saldaea,16,14,12,17,16
2013-03-04 22:45:07,Human,Hunter,Female,Saldaea,16,13,14,15,14
2013-03-04 22:40:52,Human,Hunter,Female,Saldaea,19,12,14,13,17
2013-03-04 22:39:01,Human,Hunter,Female,Saldaea,17,10,12,19,13
2013-03-04 22:37:18,Human,Hunter,Female,Saldaea,16,12,14,15,16
2013-03-04 22:36:02,Human,Hunter,Female,Saldaea,15,12,12,16,19
2013-03-04 22:34:11,Human,Hunter,Female,Saldaea,16,12,10,15,18
2013-03-04 22:32:14,Human,Hunter,Female,Saldaea,15,15,12,15,16
2013-03-04 22:32:13,Human,Hunter,Female,Saldaea,15,15,12,15,16
2013-03-04 22:30:19,Human,Hunter,Female,Saldaea,16,10,13,15,16
2013-03-04 22:28:26,Human,Hunter,Female,Saldaea,16,13,12,17,15
2013-03-04 22:25:50,Human,Hunter,Female,Saldaea,16,14,12,13,17
2013-03-04 22:23:55,Human,Hunter,Female,Saldaea,15,16,14,16,17
2013-03-04 22:21:35,Human,Hunter,Female,Saldaea,17,12,12,13,17
2013-03-04 22:19:00,Human,Hunter,Female,Saldaea,14,12,12,17,15
2013-03-04 22:17:13,Human,Hunter,Female,Saldaea,16,12,12,15,16
2013-03-04 22:15:24,Human,Hunter,Female,Saldaea,16,13,14,16,15
2013-03-04 22:13:30,Human,Hunter,Female,Saldaea,16,11,12,15,17
2013-03-04 22:11:23,Human,Hunter,Female,Saldaea,18,12,13,13,15
2013-03-04 22:09:38,Human,Hunter,Female,Saldaea,16,14,12,14,18
2013-03-04 22:07:16,Human,Hunter,Female,Saldaea,15,12,15,13,16
2013-03-04 22:04:44,Human,Hunter,Female,Saldaea,16,13,12,15,16
2013-03-04 22:03:21,Human,Hunter,Female,Saldaea,16,14,10,15,15
2013-03-04 22:00:55,Human,Hunter,Female,Saldaea,16,11,13,15,15
2013-03-04 21:57:16,Human,Hunter,Female,Saldaea,14,15,12,13,16
2013-03-04 21:55:16,Human,Hunter,Female,Saldaea,16,11,15,15,15
2013-03-04 21:53:30,Human,Hunter,Female,Saldaea,16,12,14,16,15
2013-03-04 21:51:01,Human,Hunter,Female,Saldaea,16,12,15,15,16
2013-03-04 21:48:50,Human,Hunter,Female,Saldaea,16,12,12,15,15
2013-03-04 21:46:51,Human,Hunter,Female,Saldaea,16,12,14,15,15
2013-03-04 21:45:17,Human,Hunter,Female,Saldaea,16,12,15,16,15
2013-03-04 21:43:38,Human,Hunter,Female,Saldaea,16,13,12,16,16
2013-03-04 21:36:26,Human,Hunter,Female,Saldaea,16,15,13,16,15
2013-03-04 21:34:37,Human,Hunter,Female,Saldaea,18,10,12,15,15
2013-03-04 21:32:39,Human,Hunter,Female,Saldaea,16,12,12,15,15
2013-03-04 21:31:13,Human,Hunter,Female,Saldaea,15,12,13,16,14
2013-03-04 21:28:33,Human,Hunter,Female,Saldaea,16,12,15,15,15
2013-03-04 21:26:38,Human,Hunter,Female,Saldaea,16,12,15,15,15
2013-03-04 21:23:57,Human,Hunter,Female,Saldaea,16,9,13,17,18
2013-03-04 21:21:19,Human,Hunter,Female,Saldaea,19,12,13,14,15
2013-03-04 21:18:06,Human,Hunter,Female,Saldaea,16,13,12,17,16
2013-03-04 21:16:04,Human,Hunter,Female,Saldaea,16,12,12,18,14
2013-03-04 21:14:13,Human,Hunter,Female,Saldaea,14,14,14,15,14
2013-03-04 21:12:16,Human,Hunter,Female,Saldaea,15,13,13,17,14
2013-03-04 21:10:32,Human,Hunter,Female,Saldaea,16,10,13,15,18
2013-03-04 21:08:51,Human,Hunter,Female,Saldaea,16,13,12,14,15
2013-03-04 21:06:10,Human,Hunter,Female,Saldaea,14,15,12,15,14
2013-03-04 21:04:20,Human,Hunter,Female,Saldaea,16,14,16,14,15
2013-03-04 21:02:00,Human,Hunter,Female,Saldaea,19,15,12,16,17
2013-03-04 20:59:07,Human,Hunter,Female,Saldaea,16,14,12,15,18
2013-03-04 20:56:37,Human,Hunter,Female,Saldaea,16,10,14,16,17
2013-03-04 20:55:04,Human,Hunter,Female,Saldaea,18,12,12,15,15
2013-03-04 20:53:24,Human,Hunter,Female,Saldaea,14,14,12,15,15
2013-03-04 20:51:03,Human,Hunter,Female,Saldaea,16,12,13,14,15
2013-03-04 20:48:40,Human,Hunter,Female,Saldaea,15,12,13,15,15
2013-03-04 20:46:50,Human,Hunter,Female,Saldaea,18,12,10,15,15
2013-03-04 20:44:38,Human,Hunter,Female,Saldaea,18,13,12,15,15
2013-03-04 20:42:47,Human,Hunter,Female,Saldaea,17,13,13,16,14
2013-03-04 20:41:15,Human,Hunter,Female,Saldaea,17,12,12,15,17
2013-03-04 20:39:01,Human,Hunter,Female,Saldaea,18,14,14,13,15
2013-03-04 20:37:05,Human,Hunter,Female,Saldaea,16,10,11,17,16
2013-03-04 20:35:51,Human,Hunter,Female,Saldaea,16,13,12,13,17
2013-03-04 20:34:24,Human,Hunter,Female,Saldaea,16,12,12,17,15
2013-03-04 20:32:27,Human,Hunter,Female,Saldaea,18,13,15,15,15
2013-03-04 20:30:39,Human,Hunter,Female,Saldaea,16,12,15,16,12
2013-03-04 20:29:07,Human,Hunter,Female,Saldaea,19,9,12,18,16
2013-03-04 20:27:19,Human,Hunter,Female,Saldaea,18,13,12,15,15
2013-03-04 20:26:07,Human,Hunter,Female,Saldaea,18,12,12,15,16
2013-03-04 20:23:38,Human,Hunter,Female,Saldaea,15,12,12,19,15
2013-03-04 20:21:22,Human,Hunter,Female,Saldaea,14,12,10,16,18
2013-03-04 20:19:30,Human,Hunter,Female,Saldaea,17,11,11,16,17
2013-03-04 20:17:32,Human,Hunter,Female,Saldaea,18,12,14,13,15
2013-03-04 20:16:29,Human,Hunter,Female,Saldaea,18,10,12,17,16
2013-03-04 20:13:56,Human,Hunter,Female,Saldaea,16,16,11,17,15
2013-03-04 20:12:27,Human,Hunter,Female,Saldaea,16,12,12,15,16
2013-03-04 20:10:47,Human,Hunter,Female,Saldaea,16,11,11,17,15
2013-03-04 20:09:38,Human,Hunter,Female,Saldaea,18,13,10,16,16
2013-03-04 20:07:30,Human,Hunter,Female,Saldaea,18,12,10,15,16
2013-03-04 20:05:56,Human,Hunter,Female,Saldaea,18,12,13,17,15
2013-03-04 20:04:23,Human,Hunter,Female,Saldaea,16,12,12,12,18
2013-03-04 20:02:59,Human,Hunter,Female,Saldaea,18,15,14,16,12
2013-03-04 20:01:41,Human,Hunter,Female,Saldaea,16,13,11,15,16
2013-03-04 19:59:07,Human,Hunter,Female,Saldaea,16,14,16,16,16
2013-03-04 19:59:07,Human,Hunter,Female,Saldaea,16,14,16,16,16
2013-03-04 19:54:33,Human,Hunter,Female,Saldaea,16,12,15,14,16
2013-03-04 19:51:21,Human,Hunter,Female,Saldaea,18,14,14,14,15
2013-03-04 19:49:19,Human,Hunter,Female,Saldaea,14,12,14,16,14
2013-03-04 19:47:42,Human,Hunter,Female,Saldaea,15,12,13,15,18
2013-03-04 19:45:05,Human,Hunter,Female,Saldaea,16,12,11,16,16
2013-03-04 19:43:13,Human,Hunter,Female,Saldaea,18,14,13,13,15
2013-03-04 17:24:00,Human,Hunter,Female,Saldaea,16,12,12,16,16
2013-03-04 17:22:00,Human,Hunter,Female,Saldaea,17,12,12,14,16
2013-03-04 17:20:11,Human,Hunter,Female,Saldaea,15,16,12,14,15
2013-03-04 17:18:38,Human,Hunter,Female,Saldaea,14,14,12,17,15
2013-03-04 17:16:54,Human,Hunter,Female,Saldaea,18,14,13,15,15
2013-03-04 17:15:10,Human,Hunter,Female,Saldaea,16,12,14,17,15
2013-03-04 17:12:46,Human,Hunter,Female,Saldaea,13,12,16,18,15
2013-03-04 17:11:02,Human,Hunter,Female,Saldaea,16,12,13,14,15
2013-03-04 17:09:36,Human,Hunter,Female,Saldaea,16,12,12,18,14
2013-03-04 17:07:12,Human,Hunter,Female,Saldaea,16,16,10,14,14
2013-03-04 17:05:40,Human,Hunter,Female,Saldaea,16,12,12,16,16
2013-03-04 17:03:42,Human,Hunter,Female,Saldaea,16,14,10,18,15
2013-03-04 17:01:48,Human,Hunter,Female,Saldaea,18,16,10,15,13
2013-03-04 17:00:07,Human,Hunter,Female,Saldaea,16,14,12,15,16
2013-03-04 16:58:28,Human,Hunter,Female,Saldaea,16,13,12,16,15
2013-03-04 16:55:49,Human,Hunter,Female,Saldaea,16,12,10,17,15
2013-03-04 16:53:54,Human,Hunter,Female,Saldaea,16,14,12,15,15
2013-03-04 16:50:09,Human,Hunter,Female,Saldaea,19,12,12,15,15
2013-03-04 16:47:45,Human,Hunter,Female,Saldaea,19,10,15,17,13
2013-03-04 16:46:00,Human,Hunter,Female,Saldaea,16,12,15,15,13
2013-03-04 16:43:35,Human,Hunter,Female,Saldaea,17,12,11,15,15
2013-03-04 16:41:14,Human,Hunter,Female,Saldaea,16,16,13,12,17
2013-03-04 16:39:18,Human,Hunter,Female,Saldaea,17,13,11,16,15
2013-03-04 16:37:18,Human,Hunter,Female,Saldaea,16,10,12,15,17
2013-03-04 16:34:45,Human,Hunter,Female,Saldaea,17,10,14,15,14
2013-03-04 16:32:24,Human,Hunter,Female,Saldaea,16,10,12,17,15
2013-03-04 16:30:42,Human,Hunter,Female,Saldaea,18,14,12,16,15
2013-03-04 16:28:01,Human,Hunter,Female,Saldaea,17,12,12,16,15
2013-03-04 16:25:53,Human,Hunter,Female,Saldaea,16,12,12,17,17
2013-03-04 16:24:27,Human,Hunter,Female,Saldaea,13,15,14,15,13
2013-03-04 16:22:42,Human,Hunter,Female,Saldaea,16,12,12,15,16
2013-03-04 16:20:05,Human,Hunter,Female,Saldaea,17,12,12,14,17
2013-03-04 16:18:18,Human,Hunter,Female,Saldaea,17,15,12,16,15
2013-03-04 16:16:19,Human,Hunter,Female,Saldaea,16,14,12,15,15
2013-03-04 16:14:46,Human,Hunter,Female,Saldaea,16,11,12,17,18
2013-03-04 16:12:20,Human,Hunter,Female,Saldaea,18,10,12,17,15
2013-03-04 16:09:34,Human,Hunter,Female,Saldaea,17,13,12,15,14
2013-03-04 16:08:03,Human,Hunter,Female,Saldaea,19,12,11,13,15
2013-03-04 16:06:05,Human,Hunter,Female,Saldaea,16,12,12,15,16
2013-03-04 16:04:32,Human,Hunter,Female,Saldaea,16,15,16,17,16
2013-03-04 16:02:01,Human,Hunter,Female,Saldaea,15,12,15,13,17
2013-03-04 16:00:10,Human,Hunter,Female,Saldaea,16,12,13,14,15
2013-03-04 15:57:42,Human,Hunter,Female,Saldaea,17,12,15,15,15
2013-03-04 15:55:53,Human,Hunter,Female,Saldaea,17,12,12,16,15
2013-03-04 15:53:31,Human,Hunter,Female,Saldaea,16,12,13,17,13
2013-03-04 15:50:22,Human,Hunter,Female,Saldaea,16,10,14,17,15
2013-03-04 15:48:15,Human,Hunter,Female,Saldaea,16,14,13,15,17
2013-03-04 15:46:10,Human,Hunter,Female,Saldaea,16,13,14,18,12
2013-03-04 15:43:59,Human,Hunter,Female,Saldaea,18,12,13,17,16
2013-03-04 15:40:02,Human,Hunter,Female,Saldaea,15,13,9,17,17
2013-03-04 15:38:04,Human,Hunter,Female,Saldaea,15,13,13,13,16
2013-03-04 15:36:41,Human,Hunter,Female,Saldaea,16,12,12,15,16
2013-03-04 15:35:11,Human,Hunter,Female,Saldaea,16,14,10,15,17
2013-03-04 15:33:27,Human,Hunter,Female,Saldaea,18,12,14,14,15
2013-03-04 15:31:33,Human,Hunter,Female,Saldaea,16,12,11,16,15
2013-03-04 15:29:55,Human,Hunter,Female,Saldaea,16,12,14,15,14
2013-03-04 15:26:00,Human,Hunter,Female,Saldaea,16,10,14,16,18
2013-03-04 15:24:18,Human,Hunter,Female,Saldaea,16,10,12,18,15
2013-03-04 15:22:49,Human,Hunter,Female,Saldaea,17,12,12,15,15
2013-03-04 15:20:49,Human,Hunter,Female,Saldaea,16,12,9,16,17
2013-03-04 15:18:29,Human,Hunter,Female,Saldaea,14,12,15,15,15
2013-03-04 15:13:58,Human,Hunter,Female,Saldaea,18,10,12,15,15
2013-03-04 15:12:39,Human,Hunter,Female,Saldaea,17,9,14,15,15
2013-03-04 15:10:41,Human,Hunter,Female,Saldaea,17,11,12,18,15
2013-03-04 15:08:40,Human,Hunter,Female,Saldaea,15,15,11,14,15
2013-03-04 15:06:53,Human,Hunter,Female,Saldaea,16,12,14,15,14
2013-03-04 15:04:52,Human,Hunter,Female,Saldaea,16,15,14,17,14
2013-03-04 15:03:17,Human,Hunter,Female,Saldaea,17,12,15,15,14
2013-03-04 15:01:59,Human,Hunter,Female,Saldaea,15,11,14,15,17
2013-03-04 14:57:11,Human,Hunter,Female,Saldaea,17,12,12,16,19
2013-03-04 14:55:11,Human,Hunter,Female,Saldaea,16,10,12,18,16
2013-03-04 14:53:08,Human,Hunter,Female,Saldaea,19,14,13,15,17
