Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution
2012-09-18 15:10:51,Human,Channeler,Male,Saldaea,16,14,16,13,14
2012-09-18 15:08:17,Human,Channeler,Male,Saldaea,14,18,15,12,15
2012-09-18 15:05:21,Human,Channeler,Male,Saldaea,16,17,15,12,12
2012-09-18 15:02:10,Human,Channeler,Male,Saldaea,14,15,15,17,9
2012-09-18 14:59:02,Human,Channeler,Male,Saldaea,14,16,15,14,14
2012-09-18 14:56:44,Human,Channeler,Male,Saldaea,17,16,16,13,11
2012-09-18 14:54:25,Human,Channeler,Male,Saldaea,16,15,13,14,13
2012-09-18 14:50:31,Human,Channeler,Male,Saldaea,14,14,17,13,15
2012-09-18 14:47:36,Human,Channeler,Male,Saldaea,14,18,16,13,12
2012-09-18 14:44:32,Human,Channeler,Male,Saldaea,14,15,17,14,12
2012-09-18 14:41:42,Human,Channeler,Male,Saldaea,14,15,16,13,12
2012-09-18 14:38:16,Human,Channeler,Male,Saldaea,17,18,17,12,15
2012-09-18 14:35:34,Human,Channeler,Male,Saldaea,14,19,16,13,12
2012-09-18 14:32:20,Human,Channeler,Male,Saldaea,15,17,15,11,13
2012-09-18 14:29:46,Human,Channeler,Male,Saldaea,14,16,15,14,11
2012-09-18 14:26:33,Human,Channeler,Male,Saldaea,17,17,17,13,12
2012-09-18 14:23:26,Human,Channeler,Male,Saldaea,16,18,15,13,10
2012-09-18 14:20:41,Human,Channeler,Male,Saldaea,16,16,16,13,12
2012-09-18 14:17:23,Human,Channeler,Male,Saldaea,17,16,16,11,11
2012-09-18 13:49:14,Human,Channeler,Male,Saldaea,16,15,15,14,13
2012-09-02 01:50:01,Human,Channeler,Male,Saldaea,16,15,12,14,13
