Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2013-03-07 18:11:22,Human,Hunter,Male,Two Rivers,19,12,14,10,15,70
2013-03-07 18:10:04,Human,Hunter,Male,Two Rivers,13,12,14,17,19,75
2013-03-07 18:08:11,Human,Hunter,Male,Two Rivers,15,12,15,13,15,70
2013-03-07 18:05:58,Human,Hunter,Male,Two Rivers,17,15,15,17,18,82
2013-03-07 18:04:30,Human,Hunter,Male,Two Rivers,12,12,15,13,18,70
2013-03-07 18:02:35,Human,Hunter,Male,Two Rivers,15,13,15,15,16,74
2013-03-07 18:01:05,Human,Hunter,Male,Two Rivers,16,14,16,13,16,75
2013-03-07 17:59:19,Human,Hunter,Male,Two Rivers,15,9,14,14,18,70
2013-03-07 17:57:38,Human,Hunter,Male,Two Rivers,15,14,14,16,17,76
2013-03-07 17:55:45,Human,Hunter,Male,Two Rivers,16,14,15,12,15,72
2013-03-07 17:53:22,Human,Hunter,Male,Two Rivers,18,14,14,16,19,81
2013-03-07 17:50:33,Human,Hunter,Male,Two Rivers,17,13,11,15,14,70
2013-03-07 17:49:03,Human,Hunter,Male,Two Rivers,18,12,15,15,16,76
2013-03-07 17:46:50,Human,Hunter,Male,Two Rivers,14,12,17,14,15,72
2013-03-07 17:44:32,Human,Hunter,Male,Two Rivers,17,14,16,13,15,75
2013-03-07 17:41:52,Human,Hunter,Male,Two Rivers,15,14,10,16,17,72
2013-03-07 17:40:21,Human,Hunter,Male,Two Rivers,16,9,17,13,17,72
2013-03-07 17:38:22,Human,Hunter,Male,Two Rivers,18,13,14,14,14,73
2013-03-07 17:35:27,Human,Hunter,Male,Two Rivers,16,12,16,13,13,70
2013-03-07 17:32:12,Human,Hunter,Male,Two Rivers,19,10,14,13,19,75
2013-03-07 17:30:48,Human,Hunter,Male,Two Rivers,19,11,16,13,13,72
2013-03-07 17:29:05,Human,Hunter,Male,Two Rivers,15,12,14,15,15,71
2013-03-07 17:27:44,Human,Hunter,Male,Two Rivers,15,12,14,15,14,70
2013-03-07 17:25:19,Human,Hunter,Male,Two Rivers,14,15,17,12,17,75
