Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2014-03-11 16:40:10,Human,Hunter,Female,Illian,17,13,14,15,16,75
2014-03-11 16:38:00,Human,Hunter,Female,Illian,12,17,14,19,13,75
2014-03-11 16:35:20,Human,Hunter,Female,Illian,11,10,14,19,18,72
2014-03-11 16:32:43,Human,Hunter,Female,Illian,12,18,10,16,14,70
2014-03-11 16:30:57,Human,Hunter,Female,Illian,17,10,17,16,16,76
2014-03-11 16:28:35,Human,Hunter,Female,Illian,13,13,14,16,16,72
2014-03-11 16:26:36,Human,Hunter,Female,Illian,16,14,14,19,17,80
2014-03-11 16:24:37,Human,Hunter,Female,Illian,12,14,17,19,15,77
2014-03-11 16:22:22,Human,Hunter,Female,Illian,13,14,16,19,14,76
2014-03-11 16:20:03,Human,Hunter,Female,Illian,12,16,13,16,14,71
2014-03-11 16:18:31,Human,Hunter,Female,Illian,13,14,15,16,14,72
2014-03-11 16:15:06,Human,Hunter,Female,Illian,16,14,14,16,14,74
2014-03-11 16:12:30,Human,Hunter,Female,Illian,13,14,14,14,18,73
2014-03-11 16:10:41,Human,Hunter,Female,Illian,17,17,14,19,14,81
2014-03-11 16:08:59,Human,Hunter,Female,Illian,13,14,17,16,14,74
2014-03-11 16:06:51,Human,Hunter,Female,Illian,12,13,17,19,14,75
2014-03-11 16:04:52,Human,Hunter,Female,Illian,13,14,17,16,16,76
2014-03-11 16:03:20,Human,Hunter,Female,Illian,13,17,15,16,17,78
2014-03-11 16:01:34,Human,Hunter,Female,Illian,13,14,14,16,14,71
2014-03-11 15:59:52,Human,Hunter,Female,Illian,13,17,18,13,12,73
2014-03-11 15:57:18,Human,Hunter,Female,Illian,13,16,10,16,15,70
2014-03-11 15:55:22,Human,Hunter,Female,Illian,16,14,13,16,14,73
2014-03-11 15:53:40,Human,Hunter,Female,Illian,17,14,14,16,12,73
2014-03-11 15:50:58,Human,Hunter,Female,Illian,13,12,14,16,16,71
2014-03-11 15:45:38,Human,Hunter,Female,Illian,16,13,14,18,14,75
2014-03-11 15:43:37,Human,Hunter,Female,Illian,12,14,12,19,16,73
2014-03-11 15:41:16,Human,Hunter,Female,Illian,17,13,14,17,14,75
2014-03-11 15:39:40,Human,Hunter,Female,Illian,15,12,17,19,14,77
2014-03-11 15:38:00,Human,Hunter,Female,Illian,14,17,13,16,14,74
2014-03-11 15:35:57,Human,Hunter,Female,Illian,13,13,15,18,14,73
2014-03-11 15:34:21,Human,Hunter,Female,Illian,10,14,14,19,17,74
2014-03-11 15:32:29,Human,Hunter,Female,Illian,15,15,14,17,14,75
2014-03-11 15:30:27,Human,Hunter,Female,Illian,13,14,14,18,15,74
2014-03-11 15:28:34,Human,Hunter,Female,Illian,13,14,17,13,17,74
2014-03-11 15:26:22,Human,Hunter,Female,Illian,13,15,10,16,17,71
2014-03-11 15:24:17,Human,Hunter,Female,Illian,13,15,10,16,16,70
2014-03-11 15:23:10,Human,Hunter,Female,Illian,16,14,17,12,14,73
2014-03-11 15:21:37,Human,Hunter,Female,Illian,15,13,17,13,12,70
2014-03-11 15:19:12,Human,Hunter,Female,Illian,16,13,16,16,14,75
2014-03-11 15:17:56,Human,Hunter,Female,Illian,13,17,15,15,14,74
2014-03-11 15:15:38,Human,Hunter,Female,Illian,13,14,13,15,15,70
2014-03-11 15:13:13,Human,Hunter,Female,Illian,13,14,11,19,16,73
2014-03-11 15:10:48,Human,Hunter,Female,Illian,13,14,14,15,14,70
2014-03-11 15:09:06,Human,Hunter,Female,Illian,14,17,13,17,14,75
2014-03-11 15:07:18,Human,Hunter,Female,Illian,13,14,13,17,15,72
2014-03-11 15:05:07,Human,Hunter,Female,Illian,15,14,15,19,16,79
2014-03-11 15:03:40,Human,Hunter,Female,Illian,15,14,14,15,17,75
2014-03-11 15:02:21,Human,Hunter,Female,Illian,16,14,13,16,14,73
2014-03-11 15:00:26,Human,Hunter,Female,Illian,13,14,14,16,14,71
2014-03-11 14:59:00,Human,Hunter,Female,Illian,13,15,18,16,13,75
2014-03-11 14:50:05,Human,Hunter,Female,Illian,13,12,14,19,14,72
2014-03-11 14:47:54,Human,Hunter,Female,Illian,17,14,14,16,13,74
2014-03-11 14:46:24,Human,Hunter,Female,Illian,13,16,14,12,16,71
2014-03-11 14:44:23,Human,Hunter,Female,Illian,13,14,17,19,11,74
2014-03-11 14:42:00,Human,Hunter,Female,Illian,13,14,15,16,13,71
2014-03-11 14:40:51,Human,Hunter,Female,Illian,13,11,14,16,18,72
2014-03-11 14:38:35,Human,Hunter,Female,Illian,12,16,12,16,17,73
2014-03-11 14:36:53,Human,Hunter,Female,Illian,15,14,18,17,14,78
2014-03-11 14:35:12,Human,Hunter,Female,Illian,12,16,18,16,17,79
2014-03-11 14:32:40,Human,Hunter,Female,Illian,14,14,14,16,18,76
2014-03-11 14:29:33,Human,Hunter,Female,Illian,13,14,16,16,17,76
2014-03-11 14:24:28,Human,Hunter,Female,Illian,11,14,17,16,15,73
2014-03-11 14:23:02,Human,Hunter,Female,Illian,13,14,15,19,15,76
2014-03-11 14:21:19,Human,Hunter,Female,Illian,13,14,12,19,12,70
2014-03-11 14:19:52,Human,Hunter,Female,Illian,16,17,16,16,15,80
2014-03-11 14:17:58,Human,Hunter,Female,Illian,9,15,17,15,15,71
2014-03-11 14:15:36,Human,Hunter,Female,Illian,17,14,16,19,14,80
2014-03-11 14:12:46,Human,Hunter,Female,Illian,13,15,13,18,14,73
2014-03-11 14:10:58,Human,Hunter,Female,Illian,10,14,14,19,14,71
2014-03-11 14:08:53,Human,Hunter,Female,Illian,16,14,14,16,14,74
2014-03-11 14:05:24,Human,Hunter,Female,Illian,13,13,17,16,18,77
2014-03-11 14:03:43,Human,Hunter,Female,Illian,13,14,13,19,14,73
2014-03-11 14:01:00,Human,Hunter,Female,Illian,15,14,11,16,14,70
2014-03-11 13:58:16,Human,Hunter,Female,Illian,15,14,14,18,17,78
2014-03-11 13:56:24,Human,Hunter,Female,Illian,13,18,14,15,14,74
2014-03-11 13:53:13,Human,Hunter,Female,Illian,14,13,17,18,12,74
2014-03-11 13:50:54,Human,Hunter,Female,Illian,17,17,13,16,17,80
2014-03-11 13:48:29,Human,Hunter,Female,Illian,11,14,15,19,17,76
2014-03-11 13:45:47,Human,Hunter,Female,Illian,13,14,14,16,13,70
2014-03-11 13:43:38,Human,Hunter,Female,Illian,15,14,14,17,14,74
2014-03-11 13:42:02,Human,Hunter,Female,Illian,14,14,15,16,18,77
2014-03-11 13:40:13,Human,Hunter,Female,Illian,13,15,14,16,17,75
2014-03-11 13:37:34,Human,Hunter,Female,Illian,13,17,16,12,14,72
2014-03-11 13:35:38,Human,Hunter,Female,Illian,13,15,14,18,14,74
2014-03-11 13:33:06,Human,Hunter,Female,Illian,16,14,14,19,14,77
2014-03-11 13:31:09,Human,Hunter,Female,Illian,13,14,14,17,15,73
2014-03-11 13:29:16,Human,Hunter,Female,Illian,13,17,15,15,11,71
2014-03-11 13:26:49,Human,Hunter,Female,Illian,13,14,15,15,14,71
2014-03-11 13:25:08,Human,Hunter,Female,Illian,13,12,18,19,15,77
2014-03-11 11:15:18,Human,Hunter,Female,Illian,14,13,14,18,14,73
2014-03-11 11:13:55,Human,Hunter,Female,Illian,10,14,15,19,14,72
2014-03-11 11:12:17,Human,Hunter,Female,Illian,16,17,15,15,12,75
2014-03-11 11:10:25,Human,Hunter,Female,Illian,13,16,13,19,14,75
2014-03-11 11:08:19,Human,Hunter,Female,Illian,15,17,14,19,17,82
2014-03-11 11:06:50,Human,Hunter,Female,Illian,16,14,13,13,17,73
2014-03-11 11:05:19,Human,Hunter,Female,Illian,13,14,14,19,12,72
2014-03-11 11:03:39,Human,Hunter,Female,Illian,16,14,13,18,10,71
2014-03-11 11:00:52,Human,Hunter,Female,Illian,16,18,15,16,15,80
